"Data Source","World Development Indicators",
"Last Updated Date","2024-03-28",
"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022","2023",
"Cabo Verde","CPV","Broad money (current LCU)","FM.LBL.BMNY.CN","","","","","","","","","","","","","","","","","1025900000","1437100000","1650600000","1870900000","2397300000","2686600000","3373300000","3979400000","4213300000","4827900000","5551900000","5634400000","5989300000","6559400000","7290900000","7973800000","10356200000","19638100000","22040300000","25129000000","28091500000","30875400000","31483000000","36764400000","41543000000","45580700000","52062700000","56539985816.05","62523397000","72389504885.3","85440887942","94616749339.5901","101783486098.32","105306866284","110999181084.977","116088044450.11","123406797232.01","137490936301.006","147716210002.391","156929368375.627","170042746291.283","181104797393.125","183630190391.211","199143547419.477","206632331512.004","212901800375.52","225285975820.89","",
"Costa Rica","CRI","Broad money (current LCU)","FM.LBL.BMNY.CN","562000000","545900000","617300000","682200000","733000000","781400000","806200000","1076200000","1069000000","1195600000","1277700000","1812000000","2166100000","2641000000","3446300000","4905000000","6590800000","8664300000","11082800000","14951500000","17367300000","32494100000","41382000000","56921000000","67022000000","76631000000","92685000000","107765000000","150685000000","175738000000","223895000000","299287000000","371604000000","427832000000","521880000000","546343000000","806330000000","439667768495","528966904408.08","688437234247.07","853911228554.06","2172271459120.92","2591179669561.07","3230597726848.07","3966986840837.54","5064907416924.4","6217433956043.74","7489609991518.91","9174989082556.62","10022868258416.1","10117212099261.9","10666927849289.6","11726464808221.2","12854453478664.3","14688602290853.4","15280379429230.2","15751944153322.3","15995713033914.2","16341086190170.1","17001122489930.3","20023406059595","21779229156782.9","21266301113457.7","",
"Caribbean small states","CSS","Broad money (current LCU)","FM.LBL.BMNY.CN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Cuba","CUB","Broad money (current LCU)","FM.LBL.BMNY.CN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Curacao","CUW","Broad money (current LCU)","FM.LBL.BMNY.CN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Cayman Islands","CYM","Broad money (current LCU)","FM.LBL.BMNY.CN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Cyprus","CYP","Broad money (current LCU)","FM.LBL.BMNY.CN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Czechia","CZE","Broad money (current LCU)","FM.LBL.BMNY.CN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","697325000000","839623000000","1085662000000","1155592000000","1174825800000","1214330700000","1246196000000","1445597800000","1607268400000","1428987000000","1522799000000","1634864100000","1814653000000","2049661400000","2380013000000","2703367000000","2709134000000","2759970000000","2835992000000","2971845000000","3144516000000","3330670000000","3595489000000","3830195000000","4226892000000","4493667000000","4779393000000","5255243000000","5610992000000","5953591000000","",
"Germany","DEU","Broad money (current LCU)","FM.LBL.BMNY.CN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Djibouti","DJI","Broad money (current LCU)","FM.LBL.BMNY.CN","","","","","","","","","","","","","","","","","","","","","","","","","38198000000","45227000000","50340000000","51677000000","55457000000","56803000000","58824000000","61203000000","57967000000","58498000000","60638000000","63839000000","59110000000","56421000000","54103000000","52021000000","52608000000","56569000000","65442100000","77061607000","87758157000","97719682000","109064480000","118036594000","142891055970","167196212000","187594432332.87","179214774979.33","206176166880","220477083000","234780917277","279448061000","303944104000","370565030000","349879143000","380600841000","454358383000","478419297000","470338432000","",
"Dominica","DMA","Broad money (current LCU)","FM.LBL.BMNY.CN","","","","","","","","","","","","","","","","36646000","41247000","45151000","53943000","77604000","79473000","81287000","96228000","105709000","122589000","128199000","147267000.000954","190844999.938965","209991000","229030000","272139000","311209000","354861000","350915000","368669000","444929794","473175647","496143264","511822374","556183765","538368106","566655157","620190411","672339574","716389447","755545478","840088994","925499156","977329939","1075929265","1104306522.15211","1133524972.64423","1261634218.06925","1300022830.45315","1364628556.70985","1412675000","1499080000","1757020000","1784536393.97","1574243690","1389111828.4","1414544811.3","1396770176.3","",
"Denmark","DNK","Broad money (current LCU)","FM.LBL.BMNY.CN","20736000000","22721000000","24764000000","27841000000","30679000000","33668000000","38015000000","41609000000","46921000000","51883000000","54385000000","59210000000","67124000000","76272000000","82701000000","104985000000","117299000000","128188000000","136441000000","150378000000","167989999999.984","186208999999.352","206824999999.362","264305999999.969","309789000000","366668000000","401194000000","427306000000","450945000000","456900000000","486720000000","505852000000","502109000000","601057699000","541245410000","574871300000","621686300000","664077434000","686161139000","680040225000","644915000000","667907000000","696237000000","681096000000","699672000000","800544000000","892438000000","1045631000000","1118828000000","1169496000000","1261632000000","1186739000000","1211047000000","1097529000000","1252316000000","1376437000000","1277266000000","1343188000000","1363348000000","1442527940000","1584466120000","1567884320000","1738823340000","",
"Dominican Republic","DOM","Broad money (current LCU)","FM.LBL.BMNY.CN","129100000","126400000","140000000","157500000","147400000","195760000","165440000","161760000","203700000","236380000","289030000","364190000","460550000","599170000","849420000","1028290000","1063750000","1254870000","1292700000","1475010000","1650870000","1831670000","2053900000","2399920000","2977010000","3605950000","5785140000","6728110000","9700350000","12697480000","17527810000","23746910000","30134130000","36038070000","40163760000","46849740000","54875110000","68110390000","80182020000","97741440000","114160290000","157046252537","165659267756","310112554889.7","358665026065.866","385340778506.933","408316043901.85","478287005614.02","504171417591.577","572392739556.781","643014281473.847","723832758993.36","795880492623.42","890992785332.42","973565746553.07","1091477365948.37","1197920790530.68","1314243666880.52","1401469234355.51","1565004664249.03","1905406268098.16","2166527137351.06","2287163856534.58","",
"Algeria","DZA","Broad money (current LCU)","FM.LBL.BMNY.CN","","","","","4768000000","5287000000","5779000000","7506000000","10160000000","11621000000","13075000000","13925000000","18139000000","20362000000","25770000000","33748000000","43604000000","51951000000","67459000000","79689000000","93539000000","109154000000","137890000000","165926000000","194717000000","223860000000","227016000000","257896000000","292965000000","308147000000","343324000000","414745000000","544456000000","584183000000","675928000000","739895000000","848250000000","1003136000000","1199476000000","1366769000000","1559914000000","2403069491382.28","2836874368257.76","3299459519201.01","3644293407790.02","4070442630560.55","4870071993159.82","5994607617030.44","6955967773528.56","7292694702848.37","8280740465950.38","9929187740063.12","11015134770498","11941507586741.9","13663911696251.2","13704511417483.3","13816309327311.7","14974234178039.3","16636712469882.2","16510684196822.3","17740006563278.7","20078806213655.1","22955346742900","",
"East Asia & Pacific (excluding high income)","EAP","Broad money (current LCU)","FM.LBL.BMNY.CN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Early-demographic dividend","EAR","Broad money (current LCU)","FM.LBL.BMNY.CN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"East Asia & Pacific","EAS","Broad money (current LCU)","FM.LBL.BMNY.CN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Europe & Central Asia (excluding high income)","ECA","Broad money (current LCU)","FM.LBL.BMNY.CN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Europe & Central Asia","ECS","Broad money (current LCU)","FM.LBL.BMNY.CN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Ecuador","ECU","Broad money (current LCU)","FM.LBL.BMNY.CN","150266666.66","134944444.444444","152111111.104444","158333333.333333","181788888.887778","186061111.112222","224542222.222222","259580000","324160000","366621111.111111","324538000.004879","376710000.00519","467936000.006855","619036000.009313","919398000.014233","999910000.01446","1380254000.02114","1670786000.02615","1765928000.0259","2222328000.03738","2892086000.04928","3228228000.05452","3029370181.03604","2455552347.5245","2941922460.01134","2534803707.5718","2029697952.21843","1923913611.73815","1527192928.4872","1410551982.35711","2120440255.06718","2247480267.90914","2347308146.9432","3444998643.39606","4792046051.12384","5116570552.42004","5752511924.34663","6274907389.34056","5247644555.43628","2581210000","3794460000","4999540526","6805482660.9209","8023104760","9978286642","11930039270","13477484941","15648273231","19388551217","20762982419","24175991197","28193760874","32975183886","37577439203","43191756733","41107061552","48437875254","38745337920","40557270730","44148605459","48545077540","54664016019","60196246615.75","",
"Egypt, Arab Rep.","EGY","Broad money (current LCU)","FM.LBL.BMNY.CN","485000000","541400000","577400000","688800000","800400000","851900000","865000000","916500000","944500000","998700000","1052700000","1084500000","1255300000","1536200000","2000400000","2429800000","3061000000","4102800000","5211700000","6844300000","10363600000","13565700000","17791700000","21817200000","25929300000","30675500000","37102200000","44878400000","54548600000","64093500000","82507800000","98463900000","117593700000","133173700000","148108700000","162766300000","180403500000","199836500000","221371700000","233909400000","260999200000","295490900000","332812500000","403634200000","469181371315","523087281585","601561424441","716545371900","791660072800","866650802300","974275947800.46","1039210326479.27","1167524792867.48","1388078592508.45","1606928410391.47","1905896869795.2","2658900370337.87","3202658622939.3","3628680751017.2","4110515518102.93","4920524925863.82","5822649486610.02","7402740419824.86","",
"Euro area","EMU","Broad money (current LCU)","FM.LBL.BMNY.CN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Eritrea","ERI","Broad money (current LCU)","FM.LBL.BMNY.CN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3218503741.4076","3895768670.078","4989370656.31337","6013402939.00469","8183590266.81634","9596427661.67","12702856853.392","15339710073.666","17650170813.37","19714072679.75","21816771075.67","23073943958.69","25869048931.61","29975956821.51","34688597639.84","40096769013.43","45960580966","52578621574.67","61236808235.71","69140312073.42","","","","","","","","","",
"Spain","ESP","Broad money (current LCU)","FM.LBL.BMNY.CN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Estonia","EST","Broad money (current LCU)","FM.LBL.BMNY.CN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Ethiopia","ETH","Broad money (current LCU)","FM.LBL.BMNY.CN","254900000","262000000","291400000","306800000","384840000","436150000","463340000","471840000","524750000","604840000","639730000","651280000","755900000","981810000","1134620000","1243920000","1402880000","1651860000","1861450000","2107890000","2196490000","2438310000","2689390000","3078170000","3377910000","3956460000","4407140000","4655340000","5170940000","5976210000","7163930000","8304900000","9568750000","10409087000","12821381000","13979153000","15243596000","18265646000","18065925000","20541924425.29","23227549934.28","25474989750.29","29534207177.2","33207649361.12","39604927589.52","46968234702.71","56358903846.37","68877681617.97","84987957702.59","","","","","","","","","","","","","","","",
"European Union","EUU","Broad money (current LCU)","FM.LBL.BMNY.CN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Fragile and conflict affected situations","FCS","Broad money (current LCU)","FM.LBL.BMNY.CN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Finland","FIN","Broad money (current LCU)","FM.LBL.BMNY.CN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Fiji","FJI","Broad money (current LCU)","FM.LBL.BMNY.CN","","27353000","27595000","34859000","41571000","38130000","40632000","42859000","47133000","55226000","65261000","77653000","94967000","107691000","149394000","190036000","193032000","229017000","245820000","296826000","333239000","350889000","378690000","429308000","477401000","486397000","570882000","595105000","716641000","779126000","979314000","1121762000","1285237000","1366663000","1401389000","1464328000","1476944000","1347994000","1340768000","1523672000","1500119000","1672800266.68","2025220413.89","2354997064.08","2577833180.39","2968831417.99","3629921908.36","3930786532.97","3676581369.91481","3936950213.80261","4074995136.8671","4525183120.51269","4809785397.7275","5722969225.00608","6317893952.94638","7198333003.29756","7541122709.73131","8167148472.133","8397159331.03926","8623376773.38515","8724485009.19378","","","",
"France","FRA","Broad money (current LCU)","FM.LBL.BMNY.CN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Faroe Islands","FRO","Broad money (current LCU)","FM.LBL.BMNY.CN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Micronesia, Fed. Sts.","FSM","Broad money (current LCU)","FM.LBL.BMNY.CN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","107834000","101595000","105461000","106217000","109817000","108767000","115260000","101463000","97663000","97608000","99182000","90795000","94941000","98004000","113962000","113889000","118383000","134807000","145775000","194386000","178273000","217563000","240929000","246544000","249039000","287959000","332366000","","",
"Gabon","GAB","Broad money (current LCU)","FM.LBL.BMNY.CN","5400000000","6240000000","7370000000","8050000000","8630000000","9200000000","9020000000","9490000000","10688000000","12674000000","13760000000","15713000000","20086000000","26528000000","44334000000","71461000000","133403000000","133345000000","113639000000","122830000000","152984999999.623","177244999999.875","201105999999.875","237162000000","274444000000","307577000000","276623000000","240720000000","241215000000","255406000000","264782000000","286737000000","241458000000","237310000000","325983000000","358960000000","420777000000","468222000000","459585000000","445820000000","527307000000","549313000000","575181000000","564978000000","619858000000","822380000000","940172000000","1010705000000","1120165000000","1158174000000","1398170000000","1776585000000","1953785000000","2166685000000","2109581000000","2117097000000","2032342000000","1678510000000","2236329000000","2266828000000","","","","",
"United Kingdom","GBR","Broad money (current LCU)","FM.LBL.BMNY.CN","10421000000","10705000000","10483000000","11403000000","12025000000","12934000000","13398000000","14840000000","15905000000","16400000000","17947000000","20318000000","25987000000","33143000000","37429000000","40101000000","44741000000","48985000000","56121000000","63129000000","74787000000","93615000000","106398000000","117315000000","130814000000","145524000000","178359000000","337689000000","393988000000","473282000000","523077000000","531768000000","379524000000","397343000000","427759000000","514557000000","589201000000","739478000000","893624000000","932914000000","1036128000000","1127563000000","1183874000000","1299867000000","1427535000000","1625242000000","1854360000000","2147563000000","2529903000000","2528255145586.11","2629133432125.4","2512977013326.73","2532325435572.07","2585562660261.4","2520034114562.07","2569785000000","2793789000000","3025571000000","3185921000000","3142460000000","3447481000000","3783015000000","4108638000000","",
"Georgia","GEO","Broad money (current LCU)","FM.LBL.BMNY.CN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","188222022","263947240","376856358","373892090","450820221","627419522","749330824.93","890308246","1095627685","1534207884.89309","1961504650.96689","2799779664.11533","4098857212.26849","4421698466.33563","4763606911.82361","6199008806.06515","7097777273.17387","7903738971.39069","9836618601.02235","11189835906.3507","13120378000","15886612000","18204387000","20738620000","24380125000","30379590000","33846235000","37581907000","",
"Ghana","GHA","Broad money (current LCU)","FM.LBL.BMNY.CN","15990","17400","20040","21500","29480","30050","31530","31919","35173","38847","42713","47465","66766","79351","100503","138611","189993","304565","513283","594211","795055","1203057","1483923","2080548","3196220","4671800","6911240","10597000","15501000","23975000","27164000","37779100","57531460","76804870","117180820","167770000","233533080","336491187","395341181.490719","495825604.991443","764782020.676708","1197145556.33146","1666596243.20844","2053927123.92631","2614139359.26368","3123047159.56563","4351670000","5954585841.05543","8287483717.87914","10337729706.9796","13637298520.5008","18273291393.7872","22867056778.7976","27326259575.4489","37516943648.42","47111533197.72","57711163359.74","66982825964","77539928575.83","94098262048.24","120785612814.31","146517119334.907","193442303341.675","",
"Gibraltar","GIB","Broad money (current LCU)","FM.LBL.BMNY.CN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Guinea","GIN","Broad money (current LCU)","FM.LBL.BMNY.CN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","208528000000","257069000000","315648000000","304762000000","339075000000","351175000000","415096000000","442644884000","","611224000000","689770000000","825530000000","1099336000000","1500182000000","2000529000000","3888600782472","3410730085240","4721164333871","5601089113346","10376522271492","12268907205309","11128495598744","12621494263349","14408036036705","16368256061463","18475206662161","21599255927901","23722336838268.1","29274709960741.1","35948943153731.5","39064467601571.3","","",
"Gambia, The","GMB","Broad money (current LCU)","FM.LBL.BMNY.CN","","","","","11790000","12520000","14160000","14820000","16030000","16750000","19370000","19460000","27040000","38460000","42250000","47910000","69920000","61450000","89680000","82190000","90700000","109660000","127020000","160960000","169780000","256950000","275640000","343530000","394190000","476180000","516090000","648740000","738320000","832550000","801020000","914920000","967790000","1190070000","1311580000","1470300000","1982350000","2367310000","3202522826.24","4571416238.49","5597729027.6","6048333903.88","7659946575.43","8179164748.39","9664160664.17","11096986000","13076764000","14541156000","15597902000","17877006000","19486700000","","","26853215790.87","31753642972.69","40330593453.34","49408209331","60149546097.29","64803459703.7","",
"Guinea-Bissau","GNB","Broad money (current LCU)","FM.LBL.BMNY.CN","","","","","","","","","","","","","","","","","","","","","","","","","","","134615384.615385","351153846.153846","608538461.538462","837384615.384615","5649007692.30769","1845076923.07692","3891076923.07693","5465538461.53846","8116307692.30769","11605846153.8462","17211692307.6923","37756700000","33548400000","40774400000","65538800000","56762300000","71366300000","30282700000","42985276060.7609","50959166508.0324","53158857696.0471","67301570624.5874","87309744118.2625","93623835584.5095","111923440712.039","162873358776.057","154095140633.641","161792125828.046","240712901081.18","306169018961.85","334761227353.262","344188356426.546","365030793649","365954961115.328","399230590351.423","482643929792","499510365656","",
"Equatorial Guinea","GNQ","Broad money (current LCU)","FM.LBL.BMNY.CN","","","","","","","","","","","","","","","","","","","","","","","","","","8972000000","10535000000","9434000000","5602000000","7883000000","3785000000","3337000000","4347000000","3240000000","7761000000","11560000000","16506000000","18042000000","20849000000","35162000000","47907000000","61431000000","94848000000","152139000000","202251000000","276950000000","312244750000","438290750000","572755000000","710296000000","908428000000","907875000000","1449155000000","1539406000000","1295365000000","1204388000000","950917000000","901637000000","895252000000","830364000000","787557000000","782570000000","","",
"Greece","GRC","Broad money (current LCU)","FM.LBL.BMNY.CN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Grenada","GRD","Broad money (current LCU)","FM.LBL.BMNY.CN","","","","","","","","","","","42679000","45406000","53914000","55484000","54479000","69979000","80582000","89767000","107379000","123400000","130951000","141157000","136419000","130357000","148416999.94278","177213000.015259","226947000.030518","253545000","310252000","330976000","362507000","382002000","407319000","501981000","564493000","623740223","685756164","754712394","847372020","964515740","1097664274","1218732405","1347163438","1429282764","1718319084","1610962327","1647840093","1848448346","1942597228","2007430854","2070759686.99502","2078255009.00392","1974488846.87335","2048862191.96731","2175192281.5073","2334479000","2439110000","2514510000","2747007125.97","2691253860","2658779445.16","2884660707.35","3169846927.65","",
"Greenland","GRL","Broad money (current LCU)","FM.LBL.BMNY.CN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Guatemala","GTM","Broad money (current LCU)","FM.LBL.BMNY.CN","134500000","140200000","150500000","167700000","192200000","207900000","232300000","260500000","280700000","315100000","350100000","389200000","483000000","591300000","674400000","827000000","1081900000","1284600000","1461000000","1568000000","1734400000","1946400000","2241800000","2211600000","2467100000","3276400000","3955800000","4285300000","5130600000","5968800000","7291000000","10829500000","13062500000","13883000000","14414100000","16656500000","17610200000","22076500000","26376200000","28672900000","34822100000","47666361869.718","51617969171.6107","74922167008.398","83021710286.8736","94411669754.1897","106679447002.983","117652226476.595","127673004832.501","142158361743.98","155044091034.232","166261504735.861","181824716923.466","199182750787.705","214867824047.027","234399381029.761","249282775331.802","267488626019.35","293302998073.753","318967322280.943","376591474999.398","406810367280.8","435321162679.314","",
"Guam","GUM","Broad money (current LCU)","FM.LBL.BMNY.CN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Guyana","GUY","Broad money (current LCU)","FM.LBL.BMNY.CN","62200000","60800000","71800000","84100000","95600000","101600000","109200000","128105000","144054000","156756000","167621000","194245000","233040000","275324000","325504000","453762000","496275000","621726000","685989000","743770000","854038000","997024000","1247671000","1502539000","1784931000","2208162000","2691190000","3869898000","5214883000","7807738000","11863911000","20354113000","32883732000","39845885000","45917087000","56971054000","68985142419","76470157083","82428684239","90852388044","99894140844","116730717869","126213491558","138173663318","151536302370","160644442539","187936264713","212447483849","238446941594.07","263379170662","305020127477.5","345659540694.74","390228437676.7","412335202665.81","427204287857.73","442891855042.07","466937041556.18","463707805330.49","491448451816.63","562117410299.91","643638452561.69","732272372928.96","845756471707.7","",
"High income","HIC","Broad money (current LCU)","FM.LBL.BMNY.CN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Hong Kong SAR, China","HKG","Broad money (current LCU)","FM.LBL.BMNY.CN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1214893532665.72","1317949496711.36","1508461804615.68","1685519941374.5","1864998670577.82","2097945969579.22","2280835399455.35","2534641654371.66","2745084895482.25","3001152291336.46","2992840166055.16","3009290272365.52","3198169825774.98","3461226414000","3638884210000","4162358924000","4796729693000","4934931450000","5238248091000","5600142878000","6264527712000","6849663929000","7567789348000","8212082626000","8767814849000","9340707860000","10536096570000","10947556372000","11474373983000","12166916913000","12555934569000","12965936053000","",
"Honduras","HND","Broad money (current LCU)","FM.LBL.BMNY.CN","101400000","106200000","119600000","130600000","146000000","171300000","191600000","196200000","223400000","265800000","303600000","335900000","382900000","466800000","480300000","540400000","707600000","855300000","1031400000","1123100000","1230700000","1340500000","1603800000","1877800000","2078600000","2044500000","2233500000","2733000000","3111100000","3525900000","4251400000","5041100000","6286900000","7003500000","8983600000","11578700000","16076600000","25908637012","31161380220.16","37209150000.83","42945411374.76","53391137871.1225","60211571293.2762","67522560669.177","79724589343.5612","93537701582.853","113728573222.571","132635892908.494","139080155275.514","139868112997.743","153555195844.303","172578022864.506","184622468167.223","199890634855.019","226358041462.263","244036240354.135","287785252207.745","323522078416.967","349779529360.625","387237721021.24","459177784632.897","503539371744.939","569106020688.679","",
"Heavily indebted poor countries (HIPC)","HPC","Broad money (current LCU)","FM.LBL.BMNY.CN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Croatia","HRV","Broad money (current LCU)","FM.LBL.BMNY.CN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Haiti","HTI","Broad money (current LCU)","FM.LBL.BMNY.CN","138400000","155600000","160300000","169500000","171200000","171208000","161358000","178712000","200793000","224426000","248615000","289969000","381576000","488364000","583788000","734773000","1015187000","1216829000","1431467000","1574370000","1938233000","2174983000","2247035000","2347645000","2668695000","3000370000","3276528000","3693610000","3312931000","4558833000","4673700000","5228900000","6821900000","8811200000","11582300000","14722534300","14888640500","17886802300","19540420000","24166450000","29073020000","33549331000","41293880000","57355329000","60469842482.7814","71244861111.6731","72985181447.4004","81354499915.9426","91804489031.324","104282566323.662","131516979442.844","140516804808.947","150585390783.747","161978856938.135","174514910734.754","215990294180.617","257284413776.626","279149037573.988","332623992956.756","378298676437.065","394275910612.86","534216888086.128","","",
"Hungary","HUN","Broad money (current LCU)","FM.LBL.BMNY.CN","","","","","","","","","","","","","","","","","","","","","","","417900000000","427440000000","449250000000","498290000000","541990000000","594260000000","607290000000","707693000000","914275000000","1182955000000","1671409000000","1967025000000","2246022000000","2715206435013.05","3319110518740.83","3973706705531.14","4593554949124.57","5313502853444.99","5983383409770.53","6961741607486.47","7923949468765.85","8791801400000","9806155150000","11247671800000","12800141400000","14209635510000","15447249780000","16010827680000","16694041800000","17806962500000","16981271800000","18307365800000","18764202300000","19830317700000","21265709600000","22921748100000","25630124500000","27718971200000","33564942200000","39774109700000","43135270760000","",
"IBRD only","IBD","Broad money (current LCU)","FM.LBL.BMNY.CN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"IDA & IBRD total","IBT","Broad money (current LCU)","FM.LBL.BMNY.CN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"IDA total","IDA","Broad money (current LCU)","FM.LBL.BMNY.CN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"IDA blend","IDB","Broad money (current LCU)","FM.LBL.BMNY.CN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Indonesia","IDN","Broad money (current LCU)","FM.LBL.BMNY.CN","","","","","","","","","","230000000000","321000000000","458000000000","661000000000","988000000000","1455000000000","1997000000000","2620000000000","3131000000000","3808000000000","5216000000000","7771630000000","9818970000000","11200700000000","14802900000000","18155000000000","23431120000000","27994700000000","34374500000000","42734200000000","59044700000000","85353500000000","100312500000000","119996000000000","144063000000000","173167000000000","220829000000000","280631000000000","351504000000000","572118000000000","642107000000000","748845284800000","837739498400000","877598325400000","947259622000000","1.033876781462E+15","1.20276224837547E+15","1.38249328136562E+15","1.649661781092E+15","1.89583862005598E+15","2.14138377898218E+15","2.4712058709E+15","2.87721965387607E+15","3.30750763680437E+15","3.73019712228067E+15","4.17332661165707E+15","4.5488003927628E+15","5.0049767864986E+15","5.41916504582505E+15","5.76004619530001E+15","6.13677653782242E+15","6.90593929754567E+15","7.87045285289976E+15","8.52802230638254E+15","",
"IDA only","IDX","Broad money (current LCU)","FM.LBL.BMNY.CN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Isle of Man","IMN","Broad money (current LCU)","FM.LBL.BMNY.CN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"India","IND","Broad money (current LCU)","FM.LBL.BMNY.CN","38920000000","40170000000","44030000000","48690000000","53270000000","59070000000","65690000000","71840000000","78680000000","89315000000","100062000000","117133000000","135165000000","161517000000","181263000000","206734000000","257354000000","306673000000","371543000000","437347000000","506875000000","595329000000","697749000000","815579000000","962256000000","1124716000000","1326349000000","1542780000000","1824964000000","2112034000000","2430246000000","2875393000000","3360256000000","3931757000000","4729028000000","5249747000000","6233354000000","7333962000000","8666764000000","10153043000000","11693433000000","13367997000000","15608629000000","17642997000000","20595082000000","23807895000000","28958290522000","35407737027973.3","42664627044509.5","50342484730000","59304543000000","68874866612000","76482575453055.6","87826111579704.3","97124597158162.5","107437019361400","114743761759911","126712733703626","140042431749442","154761239231776","174074107697939","193739443589635","","",
